496 6 1    
-79 -81 -87 -100 -100 -100 1
-75 -83 -77 -100 -100 -100 1
-74 -81 -81 -100 -100 -100 1
-75 -81 -81 -100 -100 -100 1
-78 -79 -76 -100 -100 -100 1
-80 -77 -76 -100 -100 -100 1
-75 -88 -85 -100 -100 -100 1
-83 -88 -85 -100 -100 -100 1
-85 -88 -81 -100 -100 -100 1
-88 -87 -81 -100 -100 -100 1
-86 -70 -80 -100 -100 -100 1
-85 -68 -77 -100 -100 -100 1
-86 -68 -90 -100 -100 -100 1
-87 -71 -90 -100 -100 -100 1
-87 -72 -85 -100 -100 -100 1
-87 -71 -85 -100 -100 -100 1
-84 -65 -82 -100 -100 -100 1
-89 -79 -82 -100 -100 -100 1
-69 -88 -90 -100 -100 -100 2
-67 -91 -92 -100 -100 -100 2
-72 -90 -84 -100 -100 -100 2
-67 -88 -82 -100 -100 -100 2
-67 -90 -87 -100 -100 -100 2
-71 -89 -93 -100 -100 -100 2
-76 -89 -91 -100 -100 -100 2
-65 -88 -87 -100 -100 -100 2
-70 -89 -88 -100 -100 -100 2
-65 -89 -89 -100 -100 -100 2
-75 -87 -89 -100 -100 -100 2
-61 -87 -85 -100 -100 -100 2
-74 -89 -88 -100 -100 -100 2
-73 -89 -90 -100 -100 -100 2
-78 -88 -90 -100 -100 -100 2
-65 -88 -79 -100 -100 -100 2
-67 -90 -86 -100 -100 -100 2
-74 -90 -86 -100 -100 -100 2
-77 -89 -80 -100 -100 -100 2
-67 -90 -78 -100 -100 -100 2
-70 -88 -78 -100 -100 -100 2
-72 -87 -78 -100 -100 -100 2
-69 -88 -78 -100 -100 -100 2
-63 -86 -78 -100 -100 -100 2
-69 -88 -78 -100 -100 -100 2
-67 -88 -78 -100 -100 -100 2
-68 -88 -78 -100 -100 -100 2
-67 -86 -78 -100 -100 -100 2
-62 -90 -78 -100 -100 -100 2
-71 -90 -78 -100 -100 -100 2
-69 -87 -78 -100 -100 -100 2
-66 -89 -78 -100 -100 -100 2
-69 -91 -78 -100 -100 -100 2
-66 -89 -78 -100 -100 -100 2
-66 -89 -78 -100 -100 -100 2
-69 -88 -78 -100 -100 -100 2
-66 -87 -78 -100 -100 -100 2
-68 -88 -78 -100 -100 -100 2
-61 -86 -78 -100 -100 -100 2
-66 -89 -78 -100 -100 -100 2
-64 -90 -78 -100 -100 -100 2
-65 -90 -78 -100 -100 -100 2
-66 -87 -78 -100 -100 -100 2
-61 -88 -78 -100 -100 -100 2
-61 -87 -78 -100 -100 -100 2
-66 -89 -78 -100 -100 -100 2
-66 -86 -78 -100 -100 -100 2
-60 -86 -79 -100 -100 -100 2
-64 -88 -84 -100 -100 -100 2
-62 -87 -86 -100 -100 -100 2
-59 -85 -73 -100 -100 -100 2
-58 -87 -79 -100 -100 -100 2
-76 -89 -87 -100 -100 -100 2
-82 -89 -87 -100 -100 -100 2
-71 -89 -74 -100 -100 -100 2
-71 -88 -85 -100 -100 -100 2
-70 -88 -80 -100 -100 -100 2
-70 -88 -87 -100 -100 -100 2
-67 -84 -79 -100 -100 -100 2
-61 -88 -79 -100 -100 -100 2
-61 -88 -87 -100 -100 -100 2
-63 -88 -87 -100 -100 -100 2
-63 -88 -89 -100 -100 -100 2
-58 -85 -86 -100 -100 -100 2
-56 -86 -81 -100 -100 -100 2
-54 -89 -81 -100 -100 -100 2
-60 -85 -81 -100 -100 -100 2
-57 -87 -81 -100 -100 -100 2
-62 -86 -81 -100 -100 -100 2
-57 -88 -81 -100 -100 -100 2
-58 -81 -81 -100 -100 -100 2
-68 -87 -81 -100 -100 -100 2
-64 -85 -81 -100 -100 -100 2
-60 -88 -81 -100 -100 -100 2
-65 -88 -81 -100 -100 -100 2
-63 -90 -81 -100 -100 -100 2
-65 -92 -81 -100 -100 -100 2
-71 -92 -81 -100 -100 -100 2
-67 -85 -81 -100 -100 -100 2
-69 -88 -81 -100 -100 -100 2
-65 -86 -81 -100 -100 -100 2
-69 -89 -81 -100 -100 -100 2
-65 -85 -81 -100 -100 -100 2
-65 -88 -81 -100 -100 -100 2
-64 -87 -81 -100 -100 -100 2
-62 -88 -81 -100 -100 -100 2
-60 -88 -81 -100 -100 -100 2
-59 -86 -80 -100 -100 -100 2
-64 -88 -84 -100 -100 -100 2
-60 -87 -83 -100 -100 -100 2
-62 -85 -83 -100 -100 -100 2
-63 -87 -80 -100 -100 -100 2
-57 -85 -84 -100 -100 -100 2
-62 -87 -82 -100 -100 -100 2
-63 -83 -82 -100 -100 -100 2
-66 -87 -77 -100 -100 -100 2
-59 -86 -90 -100 -100 -100 2
-61 -88 -87 -100 -100 -100 2
-71 -80 -77 -100 -100 -100 2
-66 -80 -82 -100 -100 -100 2
-74 -88 -82 -100 -100 -100 2
-69 -88 -86 -100 -100 -100 2
-66 -88 -82 -100 -100 -100 2
-71 -88 -83 -100 -100 -100 2
-75 -85 -85 -100 -100 -100 2
-67 -86 -85 -100 -100 -100 2
-59 -87 -87 -100 -100 -100 2
-60 -87 -82 -100 -100 -100 2
-59 -87 -85 -100 -100 -100 2
-65 -86 -86 -100 -100 -100 2
-65 -85 -86 -100 -100 -100 2
-67 -89 -89 -100 -100 -100 2
-62 -88 -88 -100 -100 -100 2
-68 -88 -87 -100 -100 -100 2
-61 -88 -87 -100 -100 -100 2
-63 -89 -87 -100 -100 -100 2
-73 -87 -82 -100 -100 -100 2
-61 -82 -85 -100 -100 -100 2
-66 -85 -75 -100 -100 -100 2
-68 -85 -82 -100 -100 -100 2
-70 -87 -85 -100 -100 -100 2
-65 -84 -87 -100 -100 -100 2
-64 -82 -80 -100 -100 -100 2
-60 -83 -86 -100 -100 -100 2
-68 -87 -82 -100 -100 -100 2
-70 -89 -90 -100 -100 -100 2
-71 -88 -85 -100 -100 -100 2
-72 -89 -82 -100 -100 -100 2
-73 -86 -90 -100 -100 -100 2
-68 -86 -82 -100 -100 -100 2
-70 -83 -80 -100 -100 -100 2
-66 -82 -84 -100 -100 -100 2
-74 -88 -85 -100 -100 -100 2
-61 -87 -89 -100 -100 -100 2
-61 -84 -89 -100 -100 -100 2
-67 -87 -89 -100 -100 -100 2
-67 -88 -85 -100 -100 -100 2
-64 -87 -87 -100 -100 -100 2
-66 -86 -86 -100 -100 -100 2
-71 -88 -80 -100 -100 -100 2
-72 -89 -84 -100 -100 -100 2
-76 -89 -89 -100 -100 -100 2
-67 -87 -91 -100 -100 -100 2
-69 -87 -87 -100 -100 -100 2
-73 -88 -86 -100 -100 -100 2
-79 -88 -86 -100 -100 -100 2
-75 -89 -91 -100 -100 -100 2
-76 -89 -85 -100 -100 -100 2
-78 -90 -90 -100 -100 -100 2
-72 -90 -88 -100 -100 -100 2
-72 -90 -84 -100 -100 -100 2
-82 -90 -84 -100 -100 -100 2
-82 -91 -90 -100 -100 -100 2
-77 -91 -90 -100 -100 -100 2
-73 -89 -88 -100 -100 -100 2
-83 -89 -88 -100 -100 -100 2
-76 -89 -88 -100 -100 -100 2
-73 -89 -86 -100 -100 -100 2
-75 -89 -87 -100 -100 -100 2
-78 -88 -90 -100 -100 -100 2
-81 -90 -92 -100 -100 -100 2
-75 -88 -89 -100 -100 -100 2
-69 -89 -85 -100 -100 -100 2
-77 -89 -85 -100 -100 -100 2
-100 -100 -100 -81 -71 -88 3
-100 -100 -100 -79 -77 -86 3
-100 -100 -100 -83 -77 -86 3
-100 -100 -100 -80 -73 -80 3
-100 -100 -100 -82 -76 -90 3
-100 -100 -100 -83 -79 -90 3
-100 -100 -100 -86 -80 -88 3
-100 -100 -100 -85 -72 -88 3
-100 -100 -100 -77 -79 -88 3
-100 -100 -100 -76 -78 -88 3
-100 -100 -100 -86 -84 -87 3
-100 -100 -100 -80 -80 -87 3
-100 -100 -100 -83 -77 -88 3
-100 -100 -100 -85 -88 -82 3
-100 -100 -100 -89 -83 -89 3
-100 -100 -100 -89 -75 -89 3
-100 -100 -100 -80 -77 -86 3
-100 -100 -100 -82 -84 -81 3
-100 -100 -100 -82 -88 -79 3
-100 -100 -100 -81 -81 -85 3
-100 -100 -100 -77 -76 -90 3
-100 -100 -100 -79 -78 -84 3
-100 -100 -100 -79 -82 -87 3
-100 -100 -100 -85 -74 -86 3
-100 -100 -100 -76 -76 -88 3
-100 -100 -100 -82 -78 -84 3
-100 -100 -100 -72 -74 -87 3
-100 -100 -100 -72 -74 -87 3
-100 -100 -100 -82 -78 -89 3
-100 -100 -100 -81 -84 -86 3
-100 -100 -100 -81 -80 -87 3
-100 -100 -100 -79 -82 -88 3
-100 -100 -100 -84 -78 -84 3
-100 -100 -100 -77 -84 -83 3
-100 -100 -100 -87 -86 -84 3
-100 -100 -100 -79 -83 -90 3
-100 -100 -100 -79 -77 -83 3
-100 -100 -100 -82 -80 -73 3
-100 -100 -100 -82 -84 -78 3
-100 -100 -100 -74 -72 -83 3
-100 -100 -100 -79 -74 -86 3
-100 -100 -100 -76 -83 -77 3
-100 -100 -100 -82 -83 -84 3
-100 -100 -100 -74 -81 -82 3
-100 -100 -100 -87 -83 -89 3
-100 -100 -100 -89 -83 -89 3
-100 -100 -100 -88 -84 -89 3
-100 -100 -100 -78 -80 -89 3
-100 -100 -100 -78 -82 -87 3
-100 -100 -100 -84 -84 -85 3
-100 -100 -100 -86 -87 -85 3
-100 -100 -100 -74 -78 -87 3
-100 -100 -100 -81 -83 -86 3
-100 -100 -100 -85 -83 -73 3
-100 -100 -100 -85 -89 -78 3
-100 -100 -100 -75 -89 -79 3
-100 -100 -100 -80 -81 -84 3
-100 -100 -100 -84 -86 -81 3
-100 -100 -100 -86 -89 -84 3
-100 -100 -100 -82 -84 -87 3
-100 -100 -100 -82 -87 -88 3
-100 -100 -100 -87 -82 -86 3
-100 -100 -100 -88 -91 -88 3
-100 -100 -100 -73 -74 -86 3
-100 -100 -100 -83 -76 -88 3
-100 -100 -100 -82 -82 -86 3
-100 -100 -100 -82 -81 -86 3
-100 -100 -100 -83 -86 -88 3
-100 -100 -100 -85 -80 -86 3
-100 -100 -100 -89 -80 -82 3
-100 -100 -100 -89 -89 -88 3
-100 -100 -100 -82 -87 -88 3
-100 -100 -100 -84 -84 -84 3
-100 -100 -100 -90 -84 -80 3
-100 -100 -100 -88 -88 -83 3
-100 -100 -100 -88 -88 -83 3
-100 -100 -100 -80 -81 -85 3
-100 -100 -100 -83 -84 -77 3
-100 -100 -100 -83 -87 -82 3
-100 -100 -100 -90 -87 -86 3
-100 -100 -100 -90 -85 -84 4
-100 -100 -100 -87 -85 -84 4
-100 -100 -100 -89 -90 -84 4
-100 -100 -100 -87 -88 -89 4
-100 -100 -100 -89 -80 -85 4
-100 -100 -100 -88 -84 -77 4
-100 -100 -100 -89 -88 -81 4
-100 -100 -100 -85 -86 -81 4
-100 -100 -100 -89 -93 -82 4
-100 -100 -100 -88 -90 -77 4
-100 -100 -100 -88 -90 -76 4
-100 -100 -100 -88 -86 -79 4
-100 -100 -100 -88 -82 -82 4
-100 -100 -100 -89 -82 -74 4
-100 -100 -100 -89 -88 -80 4
-100 -100 -100 -88 -90 -76 4
-100 -100 -100 -89 -88 -87 4
-100 -100 -100 -89 -88 -85 4
-100 -100 -100 -89 -92 -84 4
-100 -100 -100 -83 -92 -81 4
-100 -100 -100 -86 -89 -81 4
-100 -100 -100 -88 -89 -83 4
-100 -100 -100 -88 -89 -80 4
-100 -100 -100 -83 -86 -83 4
-100 -100 -100 -89 -85 -80 4
-100 -100 -100 -88 -89 -64 4
-100 -100 -100 -87 -85 -83 4
-100 -100 -100 -87 -84 -74 4
-100 -100 -100 -88 -81 -84 4
-100 -100 -100 -88 -87 -71 4
-100 -100 -100 -88 -87 -76 4
-100 -100 -100 -89 -89 -73 4
-100 -100 -100 -87 -84 -83 4
-100 -100 -100 -89 -90 -75 4
-100 -100 -100 -88 -88 -77 4
-100 -100 -100 -89 -83 -83 4
-100 -100 -100 -88 -90 -82 4
-100 -100 -100 -90 -90 -82 4
-100 -100 -100 -90 -90 -82 4
-100 -100 -100 -89 -88 -86 4
-100 -100 -100 -84 -83 -77 4
-100 -100 -100 -84 -83 -80 4
-100 -100 -100 -84 -83 -79 4
-100 -100 -100 -87 -83 -85 4
-100 -100 -100 -89 -87 -84 4
-100 -100 -100 -89 -87 -76 4
-100 -100 -100 -89 -87 -81 4
-100 -100 -100 -88 -83 -82 4
-100 -100 -100 -87 -85 -83 4
-100 -100 -100 -88 -85 -74 4
-100 -100 -100 -88 -88 -77 4
-100 -100 -100 -88 -90 -80 4
-100 -100 -100 -75 -89 -89 4
-100 -100 -100 -74 -75 -88 4
-100 -100 -100 -85 -82 -87 4
-100 -100 -100 -80 -76 -88 4
-100 -100 -100 -83 -74 -90 4
-100 -100 -100 -77 -76 -86 4
-100 -100 -100 -80 -73 -88 4
-100 -100 -100 -78 -75 -88 4
-100 -100 -100 -79 -85 -89 4
-100 -100 -100 -78 -85 -86 4
-100 -100 -100 -84 -83 -89 4
-100 -100 -100 -77 -75 -89 4
-100 -100 -100 -76 -87 -89 4
-100 -100 -100 -80 -77 -79 4
-100 -100 -100 -82 -87 -87 4
-100 -100 -100 -76 -79 -81 4
-100 -100 -100 -78 -70 -87 4
-100 -100 -100 -79 -83 -89 4
-100 -100 -100 -81 -87 -86 4
-100 -100 -100 -84 -87 -88 4
-100 -100 -100 -76 -72 -86 4
-100 -100 -100 -81 -79 -81 4
-100 -100 -100 -84 -77 -86 4
-100 -100 -100 -79 -82 -86 4
-100 -100 -100 -84 -88 -87 4
-100 -100 -100 -84 -85 -77 4
-100 -100 -100 -85 -81 -83 4
-100 -100 -100 -79 -80 -82 4
-100 -100 -100 -81 -83 -88 4
-100 -100 -100 -85 -82 -78 4
-100 -100 -100 -88 -83 -88 4
-100 -100 -100 -79 -84 -88 4
-100 -100 -100 -83 -81 -87 4
-100 -100 -100 -84 -80 -84 4
-100 -100 -100 -88 -88 -81 4
-100 -100 -100 -88 -81 -86 4
